TWGX-MAP_16320-8036055940,MAP_16320,8036055940,201909_MGI_gDNA_LINDSEY,MAP_16320^8036055940^201909_MGI_gDNA_LINDSEY.TWGX-MAP_16320-8036055940,cram,MAP_16320^8036055940^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_16320-8036055940.cram
TWGX-MAP_16342-8036056088,MAP_16342,8036056088,201909_MGI_gDNA_LINDSEY,MAP_16342^8036056088^201909_MGI_gDNA_LINDSEY.TWGX-MAP_16342-8036056088,cram,MAP_16342^8036056088^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_16342-8036056088.cram
TWGX-MAP_16419-8036056471,MAP_16419,8036056471,201909_MGI_gDNA_LINDSEY,MAP_16419^8036056471^201909_MGI_gDNA_LINDSEY.TWGX-MAP_16419-8036056471,cram,MAP_16419^8036056471^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_16419-8036056471.cram
TWGX-MAP_16439-8036056027,MAP_16439,8036056027,201909_MGI_gDNA_LINDSEY,MAP_16439^8036056027^201909_MGI_gDNA_LINDSEY.TWGX-MAP_16439-8036056027,cram,MAP_16439^8036056027^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_16439-8036056027.cram
TWGX-MAP_16477-8036055942,MAP_16477,8036055942,201909_MGI_gDNA_LINDSEY,MAP_16477^8036055942^201909_MGI_gDNA_LINDSEY.TWGX-MAP_16477-8036055942,cram,MAP_16477^8036055942^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_16477-8036055942.cram
TWGX-MAP_16532-8036123291,MAP_16532,8036123291,201909_MGI_gDNA_LINDSEY,MAP_16532^8036123291^201909_MGI_gDNA_LINDSEY.TWGX-MAP_16532-8036123291,cram,MAP_16532^8036123291^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_16532-8036123291.cram
TWGX-MAP_16541-8036056099,MAP_16541,8036056099,201909_MGI_gDNA_LINDSEY,MAP_16541^8036056099^201909_MGI_gDNA_LINDSEY.TWGX-MAP_16541-8036056099,cram,MAP_16541^8036056099^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_16541-8036056099.cram
TWGX-MAP_16564-8036056049,MAP_16564,8036056049,201909_MGI_gDNA_LINDSEY,MAP_16564^8036056049^201909_MGI_gDNA_LINDSEY.TWGX-MAP_16564-8036056049,cram,MAP_16564^8036056049^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_16564-8036056049.cram
TWGX-MAP_16575-8036056083,MAP_16575,8036056083,201909_MGI_gDNA_LINDSEY,MAP_16575^8036056083^201909_MGI_gDNA_LINDSEY.TWGX-MAP_16575-8036056083,cram,MAP_16575^8036056083^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_16575-8036056083.cram
TWGX-MAP_16578-8036123233,MAP_16578,8036123233,201909_MGI_gDNA_LINDSEY,MAP_16578^8036123233^201909_MGI_gDNA_LINDSEY.TWGX-MAP_16578-8036123233,cram,MAP_16578^8036123233^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_16578-8036123233.cram
TWGX-MAP_16632-8036056451,MAP_16632,8036056451,201909_MGI_gDNA_LINDSEY,MAP_16632^8036056451^201909_MGI_gDNA_LINDSEY.TWGX-MAP_16632-8036056451,cram,MAP_16632^8036056451^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_16632-8036056451.cram
TWGX-MAP_16636-8036055848,MAP_16636,8036055848,201909_MGI_gDNA_LINDSEY,MAP_16636^8036055848^201909_MGI_gDNA_LINDSEY.TWGX-MAP_16636-8036055848,cram,MAP_16636^8036055848^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_16636-8036055848.cram
TWGX-MAP_20785-8036055898,MAP_20785,8036055898,201909_MGI_gDNA_LINDSEY,MAP_20785^8036055898^201909_MGI_gDNA_LINDSEY.TWGX-MAP_20785-8036055898,cram,MAP_20785^8036055898^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_20785-8036055898.cram
TWGX-MAP_22069-8036056037,MAP_22069,8036056037,201909_MGI_gDNA_LINDSEY,MAP_22069^8036056037^201909_MGI_gDNA_LINDSEY.TWGX-MAP_22069-8036056037,cram,MAP_22069^8036056037^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_22069-8036056037.cram
TWGX-MAP_22334-8036056086,MAP_22334,8036056086,201909_MGI_gDNA_LINDSEY,MAP_22334^8036056086^201909_MGI_gDNA_LINDSEY.TWGX-MAP_22334-8036056086,cram,MAP_22334^8036056086^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_22334-8036056086.cram
TWGX-MAP_22392-8036056091,MAP_22392,8036056091,201909_MGI_gDNA_LINDSEY,MAP_22392^8036056091^201909_MGI_gDNA_LINDSEY.TWGX-MAP_22392-8036056091,cram,MAP_22392^8036056091^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_22392-8036056091.cram
TWGX-MAP_22647-8036055899,MAP_22647,8036055899,201909_MGI_gDNA_LINDSEY,MAP_22647^8036055899^201909_MGI_gDNA_LINDSEY.TWGX-MAP_22647-8036055899,cram,MAP_22647^8036055899^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_22647-8036055899.cram
TWGX-MAP_22678-8036055996,MAP_22678,8036055996,201909_MGI_gDNA_LINDSEY,MAP_22678^8036055996^201909_MGI_gDNA_LINDSEY.TWGX-MAP_22678-8036055996,cram,MAP_22678^8036055996^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_22678-8036055996.cram
TWGX-MAP_23477-8036055834,MAP_23477,8036055834,201909_MGI_gDNA_LINDSEY,MAP_23477^8036055834^201909_MGI_gDNA_LINDSEY.TWGX-MAP_23477-8036055834,cram,MAP_23477^8036055834^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_23477-8036055834.cram
TWGX-MAP_23496-8036056472,MAP_23496,8036056472,201909_MGI_gDNA_LINDSEY,MAP_23496^8036056472^201909_MGI_gDNA_LINDSEY.TWGX-MAP_23496-8036056472,cram,MAP_23496^8036056472^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_23496-8036056472.cram
TWGX-MAP_23744-1203920336,MAP_23744,1203920336,201909_MGI_gDNA_LINDSEY,MAP_23744^1203920336^201909_MGI_gDNA_LINDSEY.TWGX-MAP_23744-1203920336,cram,MAP_23744^1203920336^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_23744-1203920336.cram
TWGX-MAP_23975-8036056103,MAP_23975,8036056103,201909_MGI_gDNA_LINDSEY,MAP_23975^8036056103^201909_MGI_gDNA_LINDSEY.TWGX-MAP_23975-8036056103,cram,MAP_23975^8036056103^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_23975-8036056103.cram
TWGX-MAP_24238-8036055865,MAP_24238,8036055865,201909_MGI_gDNA_LINDSEY,MAP_24238^8036055865^201909_MGI_gDNA_LINDSEY.TWGX-MAP_24238-8036055865,cram,MAP_24238^8036055865^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_24238-8036055865.cram
TWGX-MAP_24328-8036056089,MAP_24328,8036056089,201909_MGI_gDNA_LINDSEY,MAP_24328^8036056089^201909_MGI_gDNA_LINDSEY.TWGX-MAP_24328-8036056089,cram,MAP_24328^8036056089^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_24328-8036056089.cram
TWGX-MAP_24741-8036056473,MAP_24741,8036056473,201909_MGI_gDNA_LINDSEY,MAP_24741^8036056473^201909_MGI_gDNA_LINDSEY.TWGX-MAP_24741-8036056473,cram,MAP_24741^8036056473^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_24741-8036056473.cram
TWGX-MAP_24882-8036055913,MAP_24882,8036055913,201909_MGI_gDNA_LINDSEY,MAP_24882^8036055913^201909_MGI_gDNA_LINDSEY.TWGX-MAP_24882-8036055913,cram,MAP_24882^8036055913^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_24882-8036055913.cram
TWGX-MAP_25176-8036123292,MAP_25176,8036123292,201909_MGI_gDNA_LINDSEY,MAP_25176^8036123292^201909_MGI_gDNA_LINDSEY.TWGX-MAP_25176-8036123292,cram,MAP_25176^8036123292^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_25176-8036123292.cram
TWGX-MAP_25271-8036056427,MAP_25271,8036056427,201909_MGI_gDNA_LINDSEY,MAP_25271^8036056427^201909_MGI_gDNA_LINDSEY.TWGX-MAP_25271-8036056427,cram,MAP_25271^8036056427^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_25271-8036056427.cram
TWGX-MAP_25301-8036056585,MAP_25301,8036056585,201909_MGI_gDNA_LINDSEY,MAP_25301^8036056585^201909_MGI_gDNA_LINDSEY.TWGX-MAP_25301-8036056585,cram,MAP_25301^8036056585^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_25301-8036056585.cram
TWGX-MAP_25538-8036056087,MAP_25538,8036056087,201909_MGI_gDNA_LINDSEY,MAP_25538^8036056087^201909_MGI_gDNA_LINDSEY.TWGX-MAP_25538-8036056087,cram,MAP_25538^8036056087^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_25538-8036056087.cram
TWGX-MAP_25581-8036123293,MAP_25581,8036123293,201909_MGI_gDNA_LINDSEY,MAP_25581^8036123293^201909_MGI_gDNA_LINDSEY.TWGX-MAP_25581-8036123293,cram,MAP_25581^8036123293^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_25581-8036123293.cram
TWGX-MAP_25600-8036123294,MAP_25600,8036123294,201909_MGI_gDNA_LINDSEY,MAP_25600^8036123294^201909_MGI_gDNA_LINDSEY.TWGX-MAP_25600-8036123294,cram,MAP_25600^8036123294^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_25600-8036123294.cram
TWGX-MAP_25632-8036056002,MAP_25632,8036056002,201909_MGI_gDNA_LINDSEY,MAP_25632^8036056002^201909_MGI_gDNA_LINDSEY.TWGX-MAP_25632-8036056002,cram,MAP_25632^8036056002^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_25632-8036056002.cram
TWGX-MAP_25711-8036056110,MAP_25711,8036056110,201909_MGI_gDNA_LINDSEY,MAP_25711^8036056110^201909_MGI_gDNA_LINDSEY.TWGX-MAP_25711-8036056110,cram,MAP_25711^8036056110^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_25711-8036056110.cram
TWGX-MAP_25905-8036056474,MAP_25905,8036056474,201909_MGI_gDNA_LINDSEY,MAP_25905^8036056474^201909_MGI_gDNA_LINDSEY.TWGX-MAP_25905-8036056474,cram,MAP_25905^8036056474^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_25905-8036056474.cram
TWGX-MAP_26475-8036055980,MAP_26475,8036055980,201909_MGI_gDNA_LINDSEY,MAP_26475^8036055980^201909_MGI_gDNA_LINDSEY.TWGX-MAP_26475-8036055980,cram,MAP_26475^8036055980^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_26475-8036055980.cram
TWGX-MAP_26499-8036055968,MAP_26499,8036055968,201909_MGI_gDNA_LINDSEY,MAP_26499^8036055968^201909_MGI_gDNA_LINDSEY.TWGX-MAP_26499-8036055968,cram,MAP_26499^8036055968^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_26499-8036055968.cram
TWGX-MAP_26954-8036055900,MAP_26954,8036055900,201909_MGI_gDNA_LINDSEY,MAP_26954^8036055900^201909_MGI_gDNA_LINDSEY.TWGX-MAP_26954-8036055900,cram,MAP_26954^8036055900^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_26954-8036055900.cram
TWGX-MAP_27114-8036055956,MAP_27114,8036055956,201909_MGI_gDNA_LINDSEY,MAP_27114^8036055956^201909_MGI_gDNA_LINDSEY.TWGX-MAP_27114-8036055956,cram,MAP_27114^8036055956^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_27114-8036055956.cram
TWGX-MAP_28468-8036123295,MAP_28468,8036123295,201909_MGI_gDNA_LINDSEY,MAP_28468^8036123295^201909_MGI_gDNA_LINDSEY.TWGX-MAP_28468-8036123295,cram,MAP_28468^8036123295^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_28468-8036123295.cram
TWGX-MAP_28550-8036055857,MAP_28550,8036055857,201909_MGI_gDNA_LINDSEY,MAP_28550^8036055857^201909_MGI_gDNA_LINDSEY.TWGX-MAP_28550-8036055857,cram,MAP_28550^8036055857^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_28550-8036055857.cram
TWGX-MAP_28800-8036056475,MAP_28800,8036056475,201909_MGI_gDNA_LINDSEY,MAP_28800^8036056475^201909_MGI_gDNA_LINDSEY.TWGX-MAP_28800-8036056475,cram,MAP_28800^8036056475^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_28800-8036056475.cram
TWGX-MAP_28914-8036056553,MAP_28914,8036056553,201909_MGI_gDNA_LINDSEY,MAP_28914^8036056553^201909_MGI_gDNA_LINDSEY.TWGX-MAP_28914-8036056553,cram,MAP_28914^8036056553^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_28914-8036056553.cram
TWGX-MAP_28940-8036056033,MAP_28940,8036056033,201909_MGI_gDNA_LINDSEY,MAP_28940^8036056033^201909_MGI_gDNA_LINDSEY.TWGX-MAP_28940-8036056033,cram,MAP_28940^8036056033^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_28940-8036056033.cram
TWGX-MAP_29232-8036056021,MAP_29232,8036056021,201909_MGI_gDNA_LINDSEY,MAP_29232^8036056021^201909_MGI_gDNA_LINDSEY.TWGX-MAP_29232-8036056021,cram,MAP_29232^8036056021^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_29232-8036056021.cram
TWGX-MAP_29631-8036123313,MAP_29631,8036123313,201909_MGI_gDNA_LINDSEY,MAP_29631^8036123313^201909_MGI_gDNA_LINDSEY.TWGX-MAP_29631-8036123313,cram,MAP_29631^8036123313^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_29631-8036123313.cram
TWGX-MAP_29973-1203920345,MAP_29973,1203920345,201909_MGI_gDNA_LINDSEY,MAP_29973^1203920345^201909_MGI_gDNA_LINDSEY.TWGX-MAP_29973-1203920345,cram,MAP_29973^1203920345^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_29973-1203920345.cram
TWGX-MAP_30339-8036055853,MAP_30339,8036055853,201909_MGI_gDNA_LINDSEY,MAP_30339^8036055853^201909_MGI_gDNA_LINDSEY.TWGX-MAP_30339-8036055853,cram,MAP_30339^8036055853^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_30339-8036055853.cram
TWGX-MAP_60887-8036055828,MAP_60887,8036055828,201909_MGI_gDNA_LINDSEY,MAP_60887^8036055828^201909_MGI_gDNA_LINDSEY.TWGX-MAP_60887-8036055828,cram,MAP_60887^8036055828^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_60887-8036055828.cram
TWGX-MAP_61052-8036055835,MAP_61052,8036055835,201909_MGI_gDNA_LINDSEY,MAP_61052^8036055835^201909_MGI_gDNA_LINDSEY.TWGX-MAP_61052-8036055835,cram,MAP_61052^8036055835^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_61052-8036055835.cram
TWGX-MAP_61097-8036056452,MAP_61097,8036056452,201909_MGI_gDNA_LINDSEY,MAP_61097^8036056452^201909_MGI_gDNA_LINDSEY.TWGX-MAP_61097-8036056452,cram,MAP_61097^8036056452^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_61097-8036056452.cram
TWGX-MAP_61639-8036056570,MAP_61639,8036056570,201909_MGI_gDNA_LINDSEY,MAP_61639^8036056570^201909_MGI_gDNA_LINDSEY.TWGX-MAP_61639-8036056570,cram,MAP_61639^8036056570^201909_MGI_gDNA_LINDSEY,/40/AD/AD_Seq_Data/01.-RawData/201909_MGI_gDNA_LINDSEY/01.-RawData/xfer.genome.wustl.edu/gxfer1/54456299110049/TWGX-MAP_61639-8036056570.cram
