TWHC-6200052-6200052,6200052,VB59435742,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6200052^VB59435742^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6200052-6200052,cram,6200052^VB59435742^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6200052-6200052.cram
TWHC-6200060-6200060,6200060,VB15847539,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6200060^VB15847539^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6200060-6200060,cram,6200060^VB15847539^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6200060-6200060.cram
TWHC-6200206-6200206,6200206,VB53522569,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6200206^VB53522569^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6200206-6200206,cram,6200206^VB53522569^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6200206-6200206.cram
TWHC-6200303-6200303,6200303,VB34100722,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6200303^VB34100722^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6200303-6200303,cram,6200303^VB34100722^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6200303-6200303.cram
TWHC-6200362-6200362,6200362,VB73535152,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6200362^VB73535152^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6200362-6200362,cram,6200362^VB73535152^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6200362-6200362.cram
TWHC-6205011-6205011,6205011,VB67574484,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6205011^VB67574484^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6205011-6205011,cram,6205011^VB67574484^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6205011-6205011.cram
TWHC-6205119-6205119,6205119,VB54249193,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6205119^VB54249193^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6205119-6205119,cram,6205119^VB54249193^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6205119-6205119.cram
TWHC-6205194-6205194,6205194,VB10591838,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6205194^VB10591838^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6205194-6205194,cram,6205194^VB10591838^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6205194-6205194.cram
TWHC-6205240-6205240,6205240,VB11230825,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6205240^VB11230825^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6205240-6205240,cram,6205240^VB11230825^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6205240-6205240.cram
TWHC-6205402-6205402,6205402,VB33957105,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6205402^VB33957105^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6205402-6205402,cram,6205402^VB33957105^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6205402-6205402.cram
TWHC-6205461-6205461,6205461,VB20857800,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6205461^VB20857800^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6205461-6205461,cram,6205461^VB20857800^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6205461-6205461.cram
TWHC-6205526-6205526,6205526,VB47537768,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6205526^VB47537768^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6205526-6205526,cram,6205526^VB47537768^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6205526-6205526.cram
TWHC-6205593-6205593,6205593,VB59987269,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6205593^VB59987269^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6205593-6205593,cram,6205593^VB59987269^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6205593-6205593.cram
TWHC-6205623-6205623,6205623,VB14484446,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6205623^VB14484446^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6205623-6205623,cram,6205623^VB14484446^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6205623-6205623.cram
TWHC-6205658-6205658,6205658,VB84271552,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6205658^VB84271552^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6205658-6205658,cram,6205658^VB84271552^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6205658-6205658.cram
TWHC-6205712-6205712,6205712,VB13270082,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6205712^VB13270082^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6205712-6205712,cram,6205712^VB13270082^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6205712-6205712.cram
TWHC-6205780-6205780,6205780,VB26775716,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6205780^VB26775716^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6205780-6205780,cram,6205780^VB26775716^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6205780-6205780.cram
TWHC-6205992-6205992,6205992,VB50837723,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6205992^VB50837723^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6205992-6205992,cram,6205992^VB50837723^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6205992-6205992.cram
TWHC-6206484-6206484,6206484,VB96413121,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6206484^VB96413121^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6206484-6206484,cram,6206484^VB96413121^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6206484-6206484.cram
TWHC-6206492-6206492,6206492,VB50864682,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6206492^VB50864682^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6206492-6206492,cram,6206492^VB50864682^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6206492-6206492.cram
TWHC-6206506-6206506,6206506,VB21694360,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6206506^VB21694360^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6206506-6206506,cram,6206506^VB21694360^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6206506-6206506.cram
TWHC-6206778-6206778,6206778,VB57297281,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6206778^VB57297281^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6206778-6206778,cram,6206778^VB57297281^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6206778-6206778.cram
TWHC-6206859-6206859,6206859,VB34351934,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6206859^VB34351934^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6206859-6206859,cram,6206859^VB34351934^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6206859-6206859.cram
TWHC-6206883-6206883,6206883,VB40670850,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6206883^VB40670850^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6206883-6206883,cram,6206883^VB40670850^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6206883-6206883.cram
TWHC-6206921-6206921,6206921,VB70698023,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6206921^VB70698023^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6206921-6206921,cram,6206921^VB70698023^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6206921-6206921.cram
TWHC-6207154-6207154,6207154,VB11777579,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6207154^VB11777579^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6207154-6207154,cram,6207154^VB11777579^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6207154-6207154.cram
TWHC-6207235-6207235,6207235,VB80780518,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6207235^VB80780518^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6207235-6207235,cram,6207235^VB80780518^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6207235-6207235.cram
TWHC-6207243-6207243,6207243,VB80258641,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6207243^VB80258641^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6207243-6207243,cram,6207243^VB80258641^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6207243-6207243.cram
TWHC-6207464-6207464,6207464,VB94965066,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6207464^VB94965066^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6207464-6207464,cram,6207464^VB94965066^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6207464-6207464.cram
TWHC-6207537-6207537,6207537,VB67384930,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6207537^VB67384930^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6207537-6207537,cram,6207537^VB67384930^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6207537-6207537.cram
TWHC-6207600-6207600,6207600,VB21929807,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6207600^VB21929807^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6207600-6207600,cram,6207600^VB21929807^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6207600-6207600.cram
TWHC-6207685-6207685,6207685,VB30497325,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6207685^VB30497325^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6207685-6207685,cram,6207685^VB30497325^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6207685-6207685.cram
TWHC-6207723-6207723,6207723,VB22200222,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6207723^VB22200222^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6207723-6207723,cram,6207723^VB22200222^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6207723-6207723.cram
TWHC-6207766-6207766,6207766,VB79141328,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6207766^VB79141328^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6207766-6207766,cram,6207766^VB79141328^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6207766-6207766.cram
TWHC-6207995-6207995,6207995,VB63219861,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6207995^VB63219861^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6207995-6207995,cram,6207995^VB63219861^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6207995-6207995.cram
TWHC-6208118-6208118,6208118,VB67188116,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6208118^VB67188116^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6208118-6208118,cram,6208118^VB67188116^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6208118-6208118.cram
TWHC-6208126-6208126,6208126,VB34540673,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6208126^VB34540673^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6208126-6208126,cram,6208126^VB34540673^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6208126-6208126.cram
TWHC-6208240-6208240,6208240,VB57565921,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6208240^VB57565921^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6208240-6208240,cram,6208240^VB57565921^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6208240-6208240.cram
TWHC-6208266-6208266,6208266,VB54543571,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6208266^VB54543571^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6208266-6208266,cram,6208266^VB54543571^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6208266-6208266.cram
TWHC-6208355-6208355,6208355,VB26872669,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6208355^VB26872669^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6208355-6208355,cram,6208355^VB26872669^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6208355-6208355.cram
TWHC-6208380-6208380,6208380,VB80133768,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6208380^VB80133768^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6208380-6208380,cram,6208380^VB80133768^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6208380-6208380.cram
TWHC-6208614-6208614,6208614,VB63299371,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6208614^VB63299371^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6208614-6208614,cram,6208614^VB63299371^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6208614-6208614.cram
TWHC-6208711-6208711,6208711,VB61270052,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6208711^VB61270052^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6208711-6208711,cram,6208711^VB61270052^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6208711-6208711.cram
TWHC-6208746-6208746,6208746,VB36250204,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6208746^VB36250204^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6208746-6208746,cram,6208746^VB36250204^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6208746-6208746.cram
TWHC-6208886-6208886,6208886,VB91685706,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6208886^VB91685706^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6208886-6208886,cram,6208886^VB91685706^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6208886-6208886.cram
TWHC-6208940-6208940,6208940,VB30496447,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6208940^VB30496447^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6208940-6208940,cram,6208940^VB30496447^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6208940-6208940.cram
TWHC-6209084-6209084,6209084,VB38287744,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6209084^VB38287744^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6209084-6209084,cram,6209084^VB38287744^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6209084-6209084.cram
TWHC-6209122-6209122,6209122,VB84143247,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6209122^VB84143247^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6209122-6209122,cram,6209122^VB84143247^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6209122-6209122.cram
TWHC-6209246-6209246,6209246,VB33484833,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6209246^VB33484833^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6209246-6209246,cram,6209246^VB33484833^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6209246-6209246.cram
TWHC-6209254-6209254,6209254,VB96928952,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6209254^VB96928952^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6209254-6209254,cram,6209254^VB96928952^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6209254-6209254.cram
TWHC-6209351-6209351,6209351,VB89414310,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6209351^VB89414310^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6209351-6209351,cram,6209351^VB89414310^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6209351-6209351.cram
TWHC-6209475-6209475,6209475,VB79381489,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6209475^VB79381489^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6209475-6209475,cram,6209475^VB79381489^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6209475-6209475.cram
TWHC-6209564-6209564,6209564,VB62350290,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6209564^VB62350290^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6209564-6209564,cram,6209564^VB62350290^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6209564-6209564.cram
TWHC-6209580-6209580,6209580,VB30806440,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6209580^VB30806440^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6209580-6209580,cram,6209580^VB30806440^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6209580-6209580.cram
TWHC-6209610-6209610,6209610,VB13653863,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6209610^VB13653863^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6209610-6209610,cram,6209610^VB13653863^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6209610-6209610.cram
TWHC-6209629-6209629,6209629,VB27007313,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6209629^VB27007313^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6209629-6209629,cram,6209629^VB27007313^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6209629-6209629.cram
TWHC-6209734-6209734,6209734,VB49702076,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6209734^VB49702076^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6209734-6209734,cram,6209734^VB49702076^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6209734-6209734.cram
TWHC-6210171-6210171,6210171,VB43852758,202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,6210171^VB43852758^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD.TWHC-6210171-6210171,cram,6210171^VB43852758^202007_MGI_UPittKambohPiB_WGS_ELLINGWOOD,/80/.ellingwood/xfer.genome.wustl.edu/gxfer1/38616200824932/TWHC-6210171-6210171.cram
